Date,Product,Quantity,UnitPrice,StoreLocation,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,discount_amount,lead_time_days,margin_ratio,order_month,Region_East,Region_North,Region_South,Region_West,CustomerType_Wholesale,season_Spring,season_Summer,season_Winter
2025-04-15,Chair,8,348.98,Store A,0.1,Frank,2512.656,Online,FREESHIP,0,REG100116,Cust 5523,19.17,2025-04-15,2025-04-20,Cameron,279.184,5,0.9923706229583357,4,0,0,0,0,0,1,0,0
2024-08-11,Printer,2,289.14,Store C,0.05,Diana,549.366,Online,SAVE10,0,REG100117,Cust 2015,5.13,2024-08-11,2024-08-13,Wendy,28.914,2,0.9906619630628761,8,0,0,0,1,0,0,1,0
2023-12-01,Desk,5,396.93,Store B,0.0,Diana,1984.65,Credit Card,FREESHIP,0,REG100118,Cust 6895,48.63,2023-12-01,2023-12-08,Sophie,0.0,7,0.9754969390068777,12,0,0,1,0,1,0,0,1
2023-08-06,Laptop,10,508.57,Store D,0.05,Bob,4831.415,Online,SAVE10,0,REG100119,Cust 1797,9.35,2023-08-06,2023-08-11,Cameron,254.285,5,0.998064749146989,8,0,0,0,0,0,0,1,0
2024-01-24,Laptop,11,259.61,Store C,0.1,Carlos,2570.139,Cash,FREESHIP,0,REG100120,Cust 9969,13.73,2024-01-24,2024-01-31,Cameron,285.571,7,0.9946578764806105,1,0,0,0,0,1,0,0,1
2024-03-07,Chair,9,313.29,Store D,0.0,Carlos,2819.61,Online,FREESHIP,0,REG100121,Cust 1815,14.04,2024-03-07,2024-03-13,Cameron,0.0,6,0.9950205879536532,3,0,0,0,0,0,1,0,0
2024-01-22,Tablet,5,106.57,Store C,0.1,Carlos,479.5649999999999,Debit Card,SAVE10,0,REG100122,Cust 7773,25.24,2024-01-22,2024-01-28,Sophie,53.285,6,0.9473689697955439,1,0,0,1,0,1,0,0,1
2023-02-23,Printer,1,109.0,Store B,0.15,Frank,92.64999999999999,Cash,WINTER15,0,REG100123,Cust 1499,8.03,2023-02-23,2023-02-27,Eric,16.349999999999998,4,0.9133297355639504,2,1,0,0,0,0,0,0,1
2023-06-14,Tablet,8,323.8,Store B,0.0,Diana,2590.4,Cash,SAVE10,0,REG100124,Cust 3809,35.23,2023-06-14,2023-06-22,Ryan,0.0,8,0.9863997838171711,6,0,1,0,0,0,0,1,0
2025-05-13,Laptop,16,384.32,Store A,0.05,Frank,5841.664,Cash,FREESHIP,0,REG100125,Cust 7824,21.5,2025-05-13,2025-05-15,Ryan,307.456,2,0.9963195418291775,5,0,1,0,0,0,1,0,0
2024-07-30,Printer,16,163.86,Store C,0.15,Diana,2228.496,Gift Card,FREESHIP,0,REG100126,Cust 7258,37.95,2024-07-30,2024-08-06,Cameron,393.264,7,0.9829705774656989,7,0,0,0,0,0,0,1,0
2024-07-18,Tablet,5,23.41,Store B,0.0,Frank,117.05,Credit Card,WINTER15,0,REG100127,Cust 1151,26.44,2024-07-18,2024-07-27,Eric,0.0,9,0.7741136266552755,7,1,0,0,0,1,0,1,0
2024-08-26,Printer,20,488.9,Store C,0.15,Eva,8311.3,Gift Card,FREESHIP,0,REG100128,Cust 6486,21.77,2024-08-26,2024-09-01,Eric,1466.7,6,0.9973806745033869,8,1,0,0,0,1,0,1,0
2025-06-08,Tablet,7,452.56,Store A,0.05,Frank,3009.524,Gift Card,FREESHIP,0,REG100129,Cust 4034,46.97,2025-06-08,2025-06-15,Wendy,158.39600000000002,7,0.9843928807346278,6,0,0,0,1,1,0,1,0
2025-05-16,Desk,11,465.24,Store A,0.0,Carlos,5117.64,Debit Card,FREESHIP,0,REG100130,Cust 9794,17.59,2025-05-16,2025-05-23,Ryan,0.0,7,0.9965628688223478,5,0,1,0,0,1,1,0,0
2024-07-18,Phone,14,442.65,Store B,0.0,Eva,6197.099999999999,Gift Card,SAVE10,0,REG100131,Cust 2414,28.76,2024-07-18,2024-07-24,Eric,0.0,6,0.9953591195881945,7,1,0,0,0,0,0,1,0
2023-09-17,Laptop,12,469.44,Store B,0.0,Bob,5633.28,Online,FREESHIP,0,REG100132,Cust 9024,33.3,2023-09-17,2023-09-26,Wendy,0.0,9,0.9940887014314929,9,0,0,0,1,1,0,0,0
2023-03-13,Monitor,14,248.77,Store C,0.05,Bob,3308.641,Debit Card,FREESHIP,0,REG100133,Cust 2663,21.76,2023-03-13,2023-03-19,Eric,174.139,6,0.99342328164343,3,1,0,0,0,1,1,0,0
2023-03-29,Chair,4,565.29,Store D,0.05,Alice,2148.102,Cash,FREESHIP,0,REG100134,Cust 2293,27.04,2023-03-29,2023-04-03,Sophie,113.05799999999999,5,0.987412143371218,3,0,0,1,0,1,1,0,0
2023-07-14,Desk,12,244.8,Store B,0.05,Frank,2790.72,Online,FREESHIP,0,REG100135,Cust 8963,44.75,2023-07-14,2023-07-23,Cameron,146.88000000000002,9,0.9839647116156404,7,0,0,0,0,1,0,1,0
2024-03-22,Laptop,13,290.93,Store C,0.05,Diana,3592.9855,Credit Card,FREESHIP,0,REG100136,Cust 9238,26.09,2024-03-22,2024-03-31,Wendy,189.10450000000003,9,0.9927386291984757,3,0,0,0,1,0,1,0,0
2024-05-14,Laptop,11,229.49,Store C,0.1,Bob,2271.951,Cash,FREESHIP,0,REG100137,Cust 1390,35.39,2024-05-14,2024-05-17,Cameron,252.43900000000005,3,0.9844230795470501,5,0,0,0,0,0,1,0,0
2023-05-30,Monitor,2,427.36,Store A,0.05,Diana,811.984,Online,SAVE10,0,REG100138,Cust 8548,19.42,2023-05-30,2023-06-02,Cameron,42.736000000000004,3,0.9760832725767996,5,0,0,0,0,1,1,0,0
2023-03-19,Phone,2,443.51,Store C,0.05,Alice,842.669,Cash,FREESHIP,0,REG100139,Cust 2919,13.65,2023-03-19,2023-03-22,Ryan,44.351,3,0.9838014689041605,3,0,1,0,0,1,1,0,0
2023-08-09,Desk,13,280.63,Store B,0.15,Alice,3100.9615,Credit Card,SAVE10,0,REG100140,Cust 5847,10.14,2023-08-09,2023-08-14,Cameron,547.2284999999999,5,0.9967300464710703,8,0,0,0,0,1,0,1,0
2024-10-13,Chair,13,416.66,Store B,0.15,Bob,4604.093,Credit Card,WINTER15,0,REG100141,Cust 5711,21.74,2024-10-13,2024-10-20,Ryan,812.487,7,0.9952781144950809,10,0,1,0,0,1,0,0,0
2025-02-17,Chair,11,589.48,Store B,0.0,Alice,6484.280000000001,Online,WINTER15,0,REG100142,Cust 5461,49.93,2025-02-17,2025-02-25,Eric,0.0,8,0.9922998389952316,2,1,0,0,0,0,0,0,1
2025-06-11,Phone,18,152.84,Store C,0.15,Diana,2338.452,Debit Card,FREESHIP,0,REG100143,Cust 8905,20.3,2025-06-11,2025-06-20,Ryan,412.66799999999995,9,0.9913190435382039,6,0,1,0,0,0,0,1,0
2024-04-29,Tablet,4,163.66,Store B,0.0,Bob,654.64,Gift Card,WINTER15,0,REG100144,Cust 9618,31.8,2024-04-29,2024-05-01,Cameron,0.0,2,0.9514236832457534,4,0,0,0,0,0,1,0,0
2023-03-18,Laptop,19,484.25,Store C,0.15,Bob,7820.6375,Debit Card,FREESHIP,0,REG100145,Cust 5203,29.51,2023-03-18,2023-03-20,Wendy,1380.1125,2,0.9962266503210256,3,0,0,0,1,1,1,0,0
2024-12-21,Chair,9,380.4,Store B,0.1,Carlos,3081.24,Credit Card,FREESHIP,0,REG100146,Cust 1732,31.0,2024-12-21,2024-12-27,Ryan,342.36,6,0.9899391154210643,12,0,1,0,0,0,0,0,1
2023-04-23,Chair,17,332.38,Store A,0.1,Frank,5085.414,Credit Card,SAVE10,0,REG100147,Cust 4734,33.81,2023-04-23,2023-05-02,Wendy,565.046,9,0.9933515737361795,4,0,0,0,1,0,1,0,0
2025-05-11,Chair,15,210.94,Store C,0.05,Frank,3005.895,Online,SAVE10,0,REG100148,Cust 5895,10.91,2025-05-11,2025-05-21,Cameron,158.205,10,0.9963704653688835,5,0,0,0,0,1,1,0,0
2024-03-03,Phone,9,382.8,Store D,0.0,Eva,3445.2,Cash,FREESHIP,0,REG100149,Cust 9691,47.94,2024-03-03,2024-03-05,Sophie,0.0,2,0.9860849878091257,3,0,0,1,0,1,1,0,0
2025-01-20,Monitor,3,386.29,Store C,0.15,Carlos,985.0395000000001,Credit Card,FREESHIP,0,REG100150,Cust 5406,32.45,2025-01-20,2025-01-30,Ryan,173.8305,10,0.9670571586215577,1,0,1,0,0,0,0,0,1
2025-03-22,Tablet,5,225.99,Store C,0.0,Eva,1129.95,Online,SAVE10,0,REG100151,Cust 5750,10.88,2025-03-22,2025-03-30,Ryan,0.0,8,0.9903712553652816,3,0,1,0,0,0,1,0,0
2025-03-28,Printer,20,312.56,Store D,0.15,Frank,5313.52,Gift Card,WINTER15,0,REG100152,Cust 6506,47.39,2025-03-28,2025-03-30,Sophie,937.68,2,0.9910812418133365,3,0,0,1,0,0,1,0,0
2025-02-17,Phone,13,433.77,Store C,0.05,Frank,5357.0595,Cash,FREESHIP,0,REG100153,Cust 8280,17.61,2025-02-17,2025-02-21,Ryan,281.95050000000003,4,0.9967127488503722,2,0,1,0,0,1,0,0,1
2024-11-08,Tablet,20,159.33,Store A,0.0,Eva,3186.6,Online,FREESHIP,0,REG100154,Cust 4358,26.32,2024-11-08,2024-11-11,Sophie,0.0,3,0.991740412979351,11,0,0,1,0,1,0,0,0
2024-03-17,Phone,18,32.23,Store B,0.05,Bob,551.1329999999999,Credit Card,FREESHIP,0,REG100155,Cust 3588,6.04,2024-03-17,2024-03-21,Sophie,29.007,4,0.9890407578569965,3,0,0,1,0,0,1,0,0
2023-08-29,Monitor,3,527.77,Store C,0.1,Bob,1424.979,Cash,FREESHIP,0,REG100156,Cust 4539,48.66,2023-08-29,2023-09-01,Sophie,158.33100000000002,3,0.9658521283471545,8,0,0,1,0,0,0,1,0
2023-06-22,Chair,14,291.09,Store A,0.0,Carlos,4075.26,Cash,FREESHIP,0,REG100157,Cust 7067,39.98,2023-06-22,2023-06-30,Sophie,0.0,8,0.9901895829959315,6,0,0,1,0,0,0,1,0
2024-02-24,Phone,8,350.12,Store C,0.0,Alice,2800.96,Gift Card,FREESHIP,0,REG100158,Cust 7720,31.65,2024-02-24,2024-03-01,Sophie,0.0,6,0.9887003027533416,2,0,0,1,0,0,0,0,1
2024-04-10,Phone,10,195.26,Store D,0.05,Alice,1854.97,Credit Card,WINTER15,0,REG100159,Cust 5668,46.91,2024-04-10,2024-04-15,Ryan,97.63,5,0.9747111813129052,4,0,1,0,0,0,1,0,0
2023-05-14,Monitor,13,291.1,Store A,0.0,Alice,3784.3,Online,FREESHIP,0,REG100160,Cust 8367,7.66,2023-05-14,2023-05-19,Sophie,0.0,5,0.9979758475807944,5,0,0,1,0,1,1,0,0
2023-03-11,Monitor,6,93.92,Store B,0.15,Eva,478.992,Credit Card,FREESHIP,0,REG100161,Cust 4438,11.0,2023-03-11,2023-03-18,Sophie,84.52799999999999,7,0.9770351070581554,3,0,0,1,0,1,1,0,0
2024-08-24,Printer,5,15.92,Store D,0.0,Eva,79.6,Credit Card,FREESHIP,0,REG100162,Cust 3481,8.66,2024-08-24,2024-08-26,Cameron,0.0,2,0.8912060301507538,8,0,0,0,0,0,0,1,0
2024-02-23,Monitor,16,120.22,Store D,0.15,Bob,1634.992,Cash,SAVE10,0,REG100163,Cust 1489,8.42,2024-02-23,2024-03-01,Sophie,288.52799999999996,7,0.9948501277070468,2,0,0,1,0,0,0,0,1
2024-01-30,Monitor,11,118.8,Store A,0.05,Eva,1241.46,Online,SAVE10,0,REG100164,Cust 6649,39.32,2024-01-30,2024-02-06,Ryan,65.34,7,0.9683276142606286,1,0,1,0,0,0,0,0,1
2024-01-23,Tablet,10,92.45,Store C,0.1,Frank,832.0500000000001,Cash,WINTER15,0,REG100165,Cust 6114,42.61,2024-01-23,2024-01-29,Eric,92.45,6,0.9487891352683132,1,1,0,0,0,1,0,0,1
2023-01-05,Laptop,19,463.51,Store B,0.0,Bob,8806.69,Cash,FREESHIP,0,REG100166,Cust 9589,49.38,2023-01-05,2023-01-08,Ryan,0.0,3,0.9943928990347112,1,0,1,0,0,0,0,0,1
2023-12-21,Desk,7,284.7,Store D,0.05,Bob,1893.255,Gift Card,FREESHIP,0,REG100167,Cust 8184,5.36,2023-12-21,2023-12-30,Ryan,99.645,9,0.9971688969526028,12,0,1,0,0,1,0,0,1
2023-05-25,Laptop,20,343.25,Store C,0.05,Alice,6521.75,Debit Card,FREESHIP,0,REG100168,Cust 2490,28.77,2023-05-25,2023-06-02,Wendy,343.25,8,0.995588607352321,5,0,0,0,1,1,1,0,0
2025-06-30,Chair,6,95.24,Store D,0.15,Diana,485.7239999999999,Gift Card,FREESHIP,0,REG100169,Cust 1647,18.72,2025-06-30,2025-07-08,Cameron,85.716,8,0.9614595943375249,6,0,0,0,0,1,0,1,0
2025-02-12,Desk,13,104.8,Store B,0.05,Diana,1294.28,Credit Card,WINTER15,0,REG100170,Cust 2017,7.79,2025-02-12,2025-02-19,Wendy,68.11999999999999,7,0.9939812096300646,2,0,0,0,1,0,0,0,1
2024-01-03,Tablet,12,164.31,Store B,0.1,Eva,1774.548,Cash,FREESHIP,0,REG100171,Cust 3446,38.9,2024-01-03,2024-01-07,Wendy,197.17200000000003,4,0.978078924886788,1,0,0,0,1,1,0,0,1
2023-02-03,Tablet,10,325.18,Store C,0.1,Alice,2926.62,Cash,WINTER15,0,REG100172,Cust 4877,47.39,2023-02-03,2023-02-13,Sophie,325.18000000000006,10,0.983807258885677,2,0,0,1,0,1,0,0,1
2024-03-01,Monitor,17,542.82,Store A,0.0,Alice,9227.94,Debit Card,WINTER15,0,REG100173,Cust 9112,7.13,2024-03-01,2024-03-08,Eric,0.0,7,0.9992273465150403,3,1,0,0,0,1,1,0,0
2023-05-24,Tablet,14,207.48,Store C,0.05,Eva,2759.483999999999,Online,FREESHIP,0,REG100174,Cust 8172,5.7,2023-05-24,2023-06-02,Ryan,145.236,9,0.9979343964306371,5,0,1,0,0,1,1,0,0
2025-06-22,Printer,17,527.88,Store D,0.05,Bob,8525.261999999999,Cash,WINTER15,0,REG100175,Cust 4597,21.32,2025-06-22,2025-06-28,Ryan,448.698,6,0.9974991970921246,6,0,1,0,0,0,0,1,0
2023-04-10,Chair,11,71.21,Store B,0.05,Diana,744.1444999999999,Online,FREESHIP,0,REG100176,Cust 3690,44.2,2023-04-10,2023-04-14,Ryan,39.1655,4,0.9406029339731732,4,0,1,0,0,0,1,0,0
2025-03-04,Printer,8,486.07,Store B,0.0,Carlos,3888.56,Debit Card,FREESHIP,0,REG100177,Cust 2893,10.68,2025-03-04,2025-03-10,Cameron,0.0,6,0.9972534820087642,3,0,0,0,0,0,1,0,0
2024-07-11,Laptop,6,555.03,Store C,0.1,Frank,2997.162,Credit Card,FREESHIP,0,REG100178,Cust 5602,23.69,2024-07-11,2024-07-20,Eric,333.01800000000003,9,0.9920958560131218,7,1,0,0,0,0,0,1,0
2024-08-17,Desk,13,421.08,Store B,0.0,Bob,5474.04,Cash,FREESHIP,0,REG100179,Cust 5616,24.51,2024-08-17,2024-08-20,Eric,0.0,3,0.9955225025757941,8,1,0,0,0,1,0,1,0
2025-06-30,Laptop,16,76.17,Store D,0.1,Alice,1096.848,Cash,WINTER15,0,REG100180,Cust 1312,41.88,2025-06-30,2025-07-09,Ryan,121.87200000000001,9,0.9618178635508292,6,0,1,0,0,1,0,1,0
2024-11-06,Printer,3,503.55,Store C,0.1,Bob,1359.585,Credit Card,WINTER15,0,REG100181,Cust 6315,37.49,2024-11-06,2024-11-13,Sophie,151.06500000000003,7,0.9724254092241382,11,0,0,1,0,1,0,0,0
2025-04-01,Tablet,5,31.56,Store D,0.0,Diana,157.8,Online,SAVE10,0,REG100182,Cust 1224,29.56,2025-04-01,2025-04-04,Eric,0.0,3,0.8126742712294043,4,1,0,0,0,0,1,0,0
2024-07-01,Laptop,16,72.92,Store C,0.05,Frank,1108.384,Cash,FREESHIP,0,REG100183,Cust 7182,5.7,2024-07-01,2024-07-06,Wendy,58.336000000000006,5,0.9948573779484366,7,0,0,0,1,1,0,1,0
2023-12-09,Printer,18,421.93,Store D,0.05,Bob,7215.003,Gift Card,WINTER15,0,REG100184,Cust 7901,23.42,2023-12-09,2023-12-18,Wendy,379.737,9,0.9967539861036787,12,0,0,0,1,0,0,0,1
2023-06-27,Desk,15,478.41,Store B,0.1,Carlos,6458.535000000001,Debit Card,FREESHIP,0,REG100185,Cust 1736,35.63,2023-06-27,2023-06-30,Ryan,717.6150000000001,3,0.9944832690385668,6,0,1,0,0,0,0,1,0
2023-07-14,Chair,9,501.74,Store D,0.0,Bob,4515.66,Online,SAVE10,0,REG100186,Cust 7795,39.74,2023-07-14,2023-07-17,Sophie,0.0,3,0.9911995145781569,7,0,0,1,0,0,0,1,0
2023-02-08,Tablet,7,247.53,Store C,0.15,Alice,1472.8035,Gift Card,FREESHIP,0,REG100187,Cust 2471,13.63,2023-02-08,2023-02-16,Sophie,259.9065,8,0.9907455407323515,2,0,0,1,0,1,0,0,1
2024-06-28,Tablet,6,176.51,Store C,0.15,Carlos,900.2009999999999,Debit Card,FREESHIP,0,REG100188,Cust 3068,31.02,2024-06-28,2024-07-07,Wendy,158.85899999999998,9,0.965541029170152,6,0,0,0,1,1,0,1,0
2024-04-15,Laptop,2,143.43,Store D,0.0,Bob,286.86,Credit Card,FREESHIP,0,REG100189,Cust 3848,36.94,2024-04-15,2024-04-22,Wendy,0.0,7,0.8712263822073485,4,0,0,0,1,1,1,0,0
2023-11-27,Monitor,12,538.5,Store C,0.05,Alice,6138.9,Cash,SAVE10,0,REG100190,Cust 7777,18.54,2023-11-27,2023-12-06,Eric,323.1,9,0.9969799149684797,11,1,0,0,0,1,0,0,0
2025-03-27,Printer,5,87.17,Store D,0.0,Carlos,435.85,Debit Card,FREESHIP,0,REG100191,Cust 6613,13.01,2025-03-27,2025-03-29,Eric,0.0,2,0.9701502810599977,3,1,0,0,0,1,1,0,0
2023-08-06,Monitor,7,498.32,Store B,0.1,Alice,3139.416,Credit Card,WINTER15,0,REG100192,Cust 2326,27.65,2023-08-06,2023-08-10,Sophie,348.824,4,0.9911926294571983,8,0,0,1,0,1,0,1,0
2024-12-13,Printer,15,57.14,Store B,0.15,Carlos,728.535,Debit Card,FREESHIP,0,REG100193,Cust 8304,7.02,2024-12-13,2024-12-22,Sophie,128.565,9,0.9903642240935576,12,0,0,1,0,1,0,0,1
2025-01-17,Tablet,18,124.18,Store B,0.15,Carlos,1899.954,Debit Card,SAVE10,0,REG100194,Cust 3630,45.77,2025-01-17,2025-01-26,Cameron,335.286,9,0.9759099430828325,1,0,0,0,0,1,0,0,1
2023-11-26,Desk,12,107.45,Store C,0.1,Bob,1160.46,Online,FREESHIP,0,REG100195,Cust 8617,18.17,2023-11-26,2023-12-02,Wendy,128.94000000000003,6,0.9843424159385071,11,0,0,0,1,0,0,0,0
2023-02-14,Chair,8,411.26,Store A,0.1,Frank,2961.072,Gift Card,WINTER15,0,REG100196,Cust 3530,28.57,2023-02-14,2023-02-18,Eric,329.00800000000004,4,0.9903514673064349,2,1,0,0,0,0,0,0,1
2025-02-02,Printer,7,248.1,Store C,0.0,Diana,1736.7,Cash,WINTER15,0,REG100197,Cust 3884,31.8,2025-02-02,2025-02-06,Cameron,0.0,4,0.9816894109518052,2,0,0,0,0,0,0,0,1
2023-04-11,Printer,3,486.52,Store B,0.1,Carlos,1313.604,Gift Card,FREESHIP,0,REG100198,Cust 5739,16.5,2023-04-11,2023-04-20,Wendy,145.956,9,0.9874391369088401,4,0,0,0,1,1,1,0,0
2024-07-08,Monitor,18,415.04,Store C,0.1,Eva,6723.648,Cash,WINTER15,0,REG100199,Cust 9707,33.58,2024-07-08,2024-07-13,Ryan,747.0720000000001,5,0.9950056873887508,7,0,1,0,0,1,0,1,0
2023-02-08,Printer,19,165.38,Store B,0.15,Alice,2670.887,Online,FREESHIP,0,REG100200,Cust 9288,25.2,2023-02-08,2023-02-14,Cameron,471.33299999999997,6,0.9905649321742178,2,0,0,0,0,1,0,0,1
2024-04-09,Desk,2,117.47,Store C,0.0,Eva,234.94,Credit Card,FREESHIP,0,REG100201,Cust 1216,6.58,2024-04-09,2024-04-16,Wendy,0.0,7,0.9719928492381033,4,0,0,0,1,1,1,0,0
2023-08-14,Printer,9,461.79,Store C,0.15,Frank,3532.6935,Gift Card,FREESHIP,0,REG100202,Cust 2489,47.81,2023-08-14,2023-08-18,Cameron,623.4165,4,0.9864664171969632,8,0,0,0,0,1,0,1,0
2024-09-02,Tablet,19,208.72,Store D,0.05,Frank,3767.396,Credit Card,FREESHIP,0,REG100203,Cust 7171,38.41,2024-09-02,2024-09-06,Wendy,198.284,4,0.9898046289798047,9,0,0,0,1,0,0,0,0
2025-06-29,Monitor,16,278.13,Store A,0.15,Alice,3782.568,Cash,SAVE10,0,REG100204,Cust 9125,24.29,2025-06-29,2025-07-04,Cameron,667.512,5,0.9935784366599623,6,0,0,0,0,1,0,1,0
2025-04-02,Laptop,2,580.19,Store B,0.05,Diana,1102.361,Debit Card,WINTER15,0,REG100205,Cust 9697,7.33,2025-04-02,2025-04-08,Wendy,58.019000000000005,6,0.9933506355903375,4,0,0,0,1,1,1,0,0
2023-04-27,Tablet,8,536.43,Store B,0.0,Carlos,4291.44,Cash,FREESHIP,0,REG100206,Cust 8171,14.58,2023-04-27,2023-05-07,Cameron,0.0,10,0.9966025390078855,4,0,0,0,0,0,1,0,0
2024-08-07,Phone,1,94.33,Store A,0.0,Carlos,94.33,Online,FREESHIP,0,REG100207,Cust 2004,49.17,2024-08-07,2024-08-17,Eric,0.0,10,0.4787448319728612,8,1,0,0,0,1,0,1,0
2023-04-15,Laptop,16,489.94,Store C,0.1,Frank,7055.136,Cash,SAVE10,0,REG100208,Cust 4214,9.69,2023-04-15,2023-04-25,Wendy,783.904,10,0.9986265325005783,4,0,0,0,1,0,1,0,0
2023-08-12,Desk,4,551.71,Store A,0.05,Eva,2096.498,Gift Card,FREESHIP,0,REG100209,Cust 9837,26.32,2023-08-12,2023-08-15,Sophie,110.34200000000001,3,0.9874457309284339,8,0,0,1,0,0,0,1,0
2023-06-19,Printer,17,595.57,Store D,0.15,Bob,8605.9865,Credit Card,WINTER15,0,REG100210,Cust 2082,9.73,2023-06-19,2023-06-28,Wendy,1518.7035,9,0.998869391672878,6,0,0,0,1,0,0,1,0
2023-12-29,Printer,1,180.12,Store A,0.1,Eva,162.108,Debit Card,FREESHIP,0,REG100211,Cust 3001,27.07,2023-12-29,2024-01-07,Eric,18.012,9,0.8330125595282158,12,1,0,0,0,1,0,0,1
2023-03-26,Desk,12,301.5,Store D,0.15,Bob,3075.3,Credit Card,FREESHIP,0,REG100212,Cust 6161,43.67,2023-03-26,2023-03-30,Eric,542.6999999999999,4,0.9857997593730693,3,1,0,0,0,0,1,0,0
2023-09-01,Phone,20,273.55,Store D,0.15,Frank,4650.349999999999,Debit Card,FREESHIP,0,REG100213,Cust 5220,14.76,2023-09-01,2023-09-07,Sophie,820.65,6,0.9968260453514252,9,0,0,1,0,0,0,0,0
2024-08-05,Tablet,6,187.06,Store B,0.1,Frank,1010.124,Debit Card,FREESHIP,0,REG100214,Cust 3386,11.03,2024-08-05,2024-08-13,Wendy,112.23600000000002,8,0.9890805485267156,8,0,0,0,1,1,0,1,0
2025-01-23,Chair,16,562.52,Store D,0.0,Frank,9000.32,Gift Card,FREESHIP,0,REG100215,Cust 1591,18.23,2025-01-23,2025-01-27,Ryan,0.0,4,0.9979745164616369,1,0,1,0,0,0,0,0,1
2023-05-16,Tablet,4,85.16,Store D,0.1,Carlos,306.576,Credit Card,FREESHIP,0,REG100216,Cust 3434,38.51,2023-05-16,2023-05-23,Eric,34.064,7,0.8743867752205,5,1,0,0,0,1,1,0,0
2023-02-14,Tablet,12,451.51,Store B,0.15,Carlos,4605.402,Online,WINTER15,0,REG100217,Cust 1501,9.54,2023-02-14,2023-02-22,Ryan,812.718,8,0.9979285195950321,2,0,1,0,0,1,0,0,1
2024-06-03,Tablet,1,259.87,Store D,0.15,Eva,220.8895,Gift Card,FREESHIP,0,REG100218,Cust 9683,19.2,2024-06-03,2024-06-12,Cameron,38.9805,9,0.9130787113013521,6,0,0,0,0,0,0,1,0
2023-11-08,Tablet,20,268.25,Store D,0.05,Diana,5096.75,Cash,FREESHIP,0,REG100219,Cust 5416,20.96,2023-11-08,2023-11-15,Cameron,268.25,7,0.995887575415706,11,0,0,0,0,0,0,0,0
2023-01-24,Phone,10,266.13,Store B,0.0,Diana,2661.3,Gift Card,WINTER15,0,REG100220,Cust 2153,21.01,2023-01-24,2023-01-26,Wendy,0.0,2,0.9921053620411077,1,0,0,0,1,1,0,0,1
2025-03-20,Laptop,18,493.06,Store D,0.05,Diana,8431.326,Cash,WINTER15,0,REG100221,Cust 3572,46.87,2025-03-20,2025-03-28,Wendy,443.754,8,0.9944409693089793,3,0,0,0,1,1,1,0,0
2024-02-22,Monitor,4,36.82,Store C,0.05,Frank,139.916,Credit Card,WINTER15,0,REG100222,Cust 6372,24.86,2024-02-22,2024-03-01,Wendy,7.364000000000001,8,0.8223219646073359,2,0,0,0,1,1,0,0,1
2025-04-02,Printer,12,413.45,Store D,0.15,Bob,4217.19,Cash,FREESHIP,0,REG100223,Cust 6109,23.25,2025-04-02,2025-04-10,Ryan,744.2099999999999,8,0.9944868502486253,4,0,1,0,0,0,1,0,0
2025-06-12,Chair,19,446.25,Store B,0.1,Eva,7630.875,Gift Card,FREESHIP,0,REG100224,Cust 5234,14.88,2025-06-12,2025-06-18,Ryan,847.875,6,0.9980500270283552,6,0,1,0,0,0,0,1,0
2023-05-13,Laptop,7,82.77,Store D,0.15,Frank,492.4815,Debit Card,SAVE10,0,REG100225,Cust 5530,15.66,2023-05-13,2023-05-17,Eric,86.90849999999999,4,0.9682018512370515,5,1,0,0,0,1,1,0,0
2023-03-25,Desk,17,339.88,Store A,0.0,Alice,5777.96,Cash,FREESHIP,0,REG100226,Cust 5398,44.86,2023-03-25,2023-03-28,Sophie,0.0,3,0.9922360140949401,3,0,0,1,0,0,1,0,0
2024-11-22,Printer,19,364.32,Store B,0.15,Frank,5883.768,Debit Card,FREESHIP,0,REG100227,Cust 3247,39.76,2024-11-22,2024-11-25,Sophie,1038.312,3,0.9932424256020971,11,0,0,1,0,0,0,0,0
2023-07-07,Tablet,3,71.91,Store B,0.0,Alice,215.73,Gift Card,WINTER15,0,REG100228,Cust 7137,46.25,2023-07-07,2023-07-17,Eric,0.0,10,0.7856116441848607,7,1,0,0,0,1,0,1,0
2024-10-05,Tablet,20,576.3,Store D,0.05,Eva,9736.104374999999,Credit Card,FREESHIP,0,REG100229,Cust 4627,25.22,2024-10-05,2024-10-09,Eric,576.3000000000001,4,0.9976967405499695,10,1,0,0,0,1,0,0,0
2024-03-31,Laptop,7,120.6,Store B,0.0,Diana,844.1999999999999,Online,WINTER15,0,REG100230,Cust 4878,43.8,2024-03-31,2024-04-08,Wendy,0.0,8,0.9481165600568586,3,0,0,0,1,1,1,0,0
2025-04-01,Printer,8,96.19,Store A,0.05,Carlos,731.044,Debit Card,SAVE10,0,REG100231,Cust 2779,34.07,2025-04-01,2025-04-04,Wendy,38.476,3,0.9533954180596516,4,0,0,0,1,1,1,0,0
2023-08-23,Printer,14,471.17,Store A,0.05,Carlos,6266.561,Gift Card,FREESHIP,0,REG100232,Cust 8606,26.38,2023-08-23,2023-08-26,Wendy,329.819,3,0.9957903545501272,8,0,0,0,1,1,0,1,0
